Method,Parcellation,Density,Feature,Region,Control_normalized,Gifted_normalized,Diff_gifted_minus_controls
maxSW,500.aparc,0.03,Participation Coefficient,rh_isthmuscingulate_part2,0.223083841337907,0.0,-0.223083841337907
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateraloccipital_part1,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateraloccipital_part2,0.1490322418258308,0.35195305119498677,0.20292080936915596
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateraloccipital_part3,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateraloccipital_part4,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateraloccipital_part5,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateraloccipital_part6,0.0,0.29108455163995767,0.29108455163995767
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateraloccipital_part7,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateraloccipital_part8,0.0,0.2534836825225803,0.2534836825225803
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateraloccipital_part9,0.792923116125491,0.9077780311142356,0.11485491498874456
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateralorbitofrontal_part1,0.16980415728942272,0.6135533159232576,0.44374915863383485
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateralorbitofrontal_part2,0.5290143189735876,0.0,-0.5290143189735876
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateralorbitofrontal_part3,0.8382367970288517,0.6990243760595745,-0.13921242096927722
maxSW,500.aparc,0.03,Participation Coefficient,rh_lateralorbitofrontal_part4,0.0,0.236726356518528,0.236726356518528
maxSW,500.aparc,0.03,Participation Coefficient,rh_lingual_part1,0.126033477162203,0.0,-0.126033477162203
maxSW,500.aparc,0.03,Participation Coefficient,rh_lingual_part2,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_lingual_part3,0.0,0.26819124771370867,0.26819124771370867
maxSW,500.aparc,0.03,Participation Coefficient,rh_lingual_part4,0.0,0.0,0.0
maxSW,500.aparc,0.03,Participation Coefficient,rh_lingual_part5,0.0,0.0,0.0
