Method,Parcellation,Density,Feature,Region,Control_normalized,Gifted_normalized,Diff_gifted_minus_controls
maxSW,aparc,0.03,Node Strength,lh_parahippocampal,0.15241322744032335,0.05091286669366387,-0.10150036074665947
maxSW,aparc,0.03,Node Strength,lh_parsopercularis,0.05747588616174859,0.05693591329980418,-0.0005399728619444114
maxSW,aparc,0.03,Node Strength,lh_parsorbitalis,0.2265471229733587,0.2262388656052541,-0.0003082573681045808
maxSW,aparc,0.03,Node Strength,lh_parstriangularis,0.05352380972939253,0.0564630989230251,0.002939289193632566
maxSW,aparc,0.03,Node Strength,lh_pericalcarine,0.03378493874514812,0.03058774404586678,-0.003197194699281338
maxSW,aparc,0.03,Node Strength,lh_postcentral,0.21706726588073208,0.21687854945671267,-0.00018871642401940836
maxSW,aparc,0.03,Node Strength,lh_posteriorcingulate,0.20237357535922268,0.35525358940297047,0.1528800140437478
maxSW,aparc,0.03,Node Strength,lh_precentral,0.37494776833142895,0.2244531040711905,-0.15049466426023844
maxSW,aparc,0.03,Node Strength,lh_precuneus,0.2212755790891176,0.22029670039216584,-0.0009788786969517627
maxSW,aparc,0.03,Node Strength,lh_rostralanteriorcingulate,0.034866226572152416,0.032930371421426005,-0.0019358551507264107
maxSW,aparc,0.03,Node Strength,lh_rostralmiddlefrontal,0.21079232305568033,0.21201197598004035,0.0012196529243600207
maxSW,aparc,0.03,Node Strength,lh_superiorfrontal,0.3769592370545384,0.532537444220228,0.1555782071656896
maxSW,aparc,0.03,Node Strength,lh_superiorparietal,0.21704892341640805,0.2167682887974134,-0.0002806346189946629
maxSW,aparc,0.03,Node Strength,lh_superiortemporal,0.2127309193081071,0.21605579762465332,0.0033248783165462092
maxSW,aparc,0.03,Node Strength,lh_supramarginal,1.0,0.6829669607637378,-0.31703303923626225
maxSW,aparc,0.03,Node Strength,lh_temporalpole,0.010979436907007856,0.0062685253318168445,-0.004710911575191012
maxSW,aparc,0.03,Node Strength,lh_transversetemporal,0.17595889039162294,0.16823719055988617,-0.007721699831736761
maxSW,aparc,0.03,Node Strength,rh_bankssts,0.16266347454656252,0.1649376554433142,0.0022741808967516874
maxSW,aparc,0.03,Node Strength,rh_caudalanteriorcingulate,0.1960879745033451,0.044004148316676914,-0.15208382618666821
maxSW,aparc,0.03,Node Strength,rh_caudalmiddlefrontal,0.53569900886547,0.5413141569232212,0.005615148057751207
maxSW,aparc,0.03,Node Strength,rh_cuneus,0.20145367007604661,0.20081399548087567,-0.000639674595170947
maxSW,aparc,0.03,Node Strength,rh_entorhinal,0.03059367170912135,0.13524315630897082,0.10464948459984948
maxSW,aparc,0.03,Node Strength,rh_frontalpole,0.09533412782890573,0.11067278781212658,0.015338659983220856
maxSW,aparc,0.03,Node Strength,rh_fusiform,0.058760202410069205,0.05811967250330673,-0.0006405299067624784
maxSW,aparc,0.03,Node Strength,rh_inferiorparietal,0.5486348631573887,0.8680387201737803,0.3194038570163915
maxSW,aparc,0.03,Node Strength,rh_inferiortemporal,0.05687480693279813,0.0591084452990427,0.0022336383662445725
maxSW,aparc,0.03,Node Strength,rh_insula,0.058235236361236314,0.05225033239181782,-0.005984903969418497
maxSW,aparc,0.03,Node Strength,rh_isthmuscingulate,0.19493417273404118,0.2000720873583936,0.005137914624352424
maxSW,aparc,0.03,Node Strength,rh_lateraloccipital,0.21566115878273154,0.2184565517585534,0.0027953929758218754
maxSW,aparc,0.03,Node Strength,rh_lateralorbitofrontal,0.4973435658431688,0.34163323815760843,-0.15571032768556037
maxSW,aparc,0.03,Node Strength,rh_lingual,0.2091218117778857,0.2159598804905984,0.006838068712712697
maxSW,aparc,0.03,Node Strength,rh_medialorbitofrontal,0.19915595670111375,0.2001967876243424,0.0010408309232286528
maxSW,aparc,0.03,Node Strength,rh_middletemporal,0.2148335697835902,0.21502069566194573,0.0001871258783555374
maxSW,aparc,0.03,Node Strength,rh_paracentral,0.2115906424173836,0.3586091151425684,0.14701847272518478
maxSW,aparc,0.03,Node Strength,rh_parahippocampal,0.183231146524434,0.19141829400514693,0.00818714748071292
maxSW,aparc,0.03,Node Strength,rh_parsopercularis,0.05526315966646301,0.05461733338068806,-0.0006458262857749475
maxSW,aparc,0.03,Node Strength,rh_parsorbitalis,0.15956493107025926,0.26338735865599994,0.10382242758574067
maxSW,aparc,0.03,Node Strength,rh_parstriangularis,0.20955264369730914,0.05312865037941846,-0.15642399331789067
maxSW,aparc,0.03,Node Strength,rh_pericalcarine,0.11836307437225511,0.12345296873730974,0.005089894365054623
maxSW,aparc,0.03,Node Strength,rh_postcentral,0.3662179294712609,0.2201931032220313,-0.1460248262492296
maxSW,aparc,0.03,Node Strength,rh_posteriorcingulate,0.20342160873845808,0.20518633298848762,0.001764724250029548
maxSW,aparc,0.03,Node Strength,rh_precentral,0.2149213252047759,0.22317914194660315,0.008257816741827267
maxSW,aparc,0.03,Node Strength,rh_precuneus,0.3171770602123295,0.31673559044453375,-0.00044146976779574354
maxSW,aparc,0.03,Node Strength,rh_rostralanteriorcingulate,0.17154219545722146,0.16668642104058112,-0.0048557744166403405
maxSW,aparc,0.03,Node Strength,rh_rostralmiddlefrontal,0.05635507880762576,0.20250884479340306,0.14615376598577728
maxSW,aparc,0.03,Node Strength,rh_superiorfrontal,0.217180809628712,0.21792316929804575,0.0007423596693337531
maxSW,aparc,0.03,Node Strength,rh_superiorparietal,0.21966157332020197,0.21730686081989878,-0.0023547125003031966
maxSW,aparc,0.03,Node Strength,rh_superiortemporal,0.06154547542832671,0.06240929709120435,0.0008638216628776424
maxSW,aparc,0.03,Node Strength,rh_supramarginal,0.3781357595308145,0.37860505099451247,0.0004692914636979517
maxSW,aparc,0.03,Node Strength,rh_temporalpole,0.10115878084755488,0.0913133207263122,-0.009845460121242683
maxSW,aparc,0.03,Node Strength,rh_transversetemporal,0.04824255357259369,0.04053346141045314,-0.007709092162140552
maxSW,aparc,0.03,Local Efficiency,lh_bankssts,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_caudalanteriorcingulate,0.0,0.0,0.0
maxSW,aparc,0.03,Local Efficiency,lh_caudalmiddlefrontal,0.0,0.0,0.0
